begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
1371;11.75,59.5;49.25,367.5;62.5,259.25;69.75,213.5;18,354;26,109.5;46.25,190.75;51.5,193
1685;9.75,49.5;23.75,349.25;39.5,251.75;69.75,213.5;18,354;38,117;46.75,177;57.25,196.25
4353;10.25,10.75;22,304.5;53.75,220.25;68.25,218.5;18,354;28.25,126.25;46.75,177;57.25,196.25
6042;10.25,10.75;22,304.5;32.25,253.25;36,220;22,371.25;24.75,98.25;45.75,227.5;46.75,177
1987;10.25,10.75;22,304.5;34.5,256;36,220;8.75,363.25;9,51;11.5,199.75;42.75,226.25
719;22,17.25;23.25,302;34.25,253;36,220;8.75,362.5;9,51;35.5,166.25;65.5,281
1174;22,17.25;24,350.75;36,220;63.25,272.75;4.5,329.75;47.5,78.25;49,207.5;57.25,285.75
4891;25.25,28;30.25,355;30.75,180;68.75,228.75;4.5,329.75;47.5,78.25;62.5,188;62.5,282
5621;25.25,28;46.5,367.25;60,203.5;63.5,229.25;4.5,329.75;4.75,49.5;6,167.25;38.5,288
3282;13,19.25;17,322;20.25,243.75;58.5,217.25;4.5,329.75;7,87;32.5,172.25;38.5,288
4629;13,19.25;17,365.25;21.25,255.75;60.5,201.25;3,300.25;3.5,90.75;31.25,173;38.5,288
342;13,19.25;17,364.75;57.5,299.75;60.5,201.25;31,336.5;33,79.5;45.5,154;46,264
3858;13,19.25;17,364.75;57.5,299.75;59.5,211.5;21.75,299.25;24.75,144.5;32.5,87.5;64.5,346
4754;16.75,72.5;40.25,355.75;47.25,349;66.5,163;7.25,251.5;24.75,144.5;32.5,87.5;64.5,346
1036;38,51.75;38.5,302;51.25,343.5;66.5,163;7.25,251.5;20.75,135.25;22.5,94.5;41.5,360.25
5534;4,55;37.75,251.75;70,306.75;71,178.75;7.25,251.5;25.5,88.5;33.5,78.75;41.5,360.25
4221;1,50.75;23,252;32,315.25;54.75,201.5;7.25,251.5;25.5,88.5;32.5,75.75;41.5,360.25
1018;1,50.75;3.25,237.25;5.75,340.5;59.5,173.75;2.5,301.25;32.5,75.75;35.25,98.25;60.75,356
4319;1,50.75;3.25,237.25;23.75,363.75;60,210;20.75,326.25;23.25,50.5;30,51.25;57.5,339.25
5614;1,50.75;22.75,216;39.5,362;60.25,173.25;7.25,360.75;7.5,9.75;30,51.25;51.75,351.25
5262;19.75,65;23,242.75;59.25,340.25;60.25,173.25;7.25,360.75;20.5,43.5;23.5,7;61.25,368.75
2093;19.75,64;44.75,246;59,337.75;60.25,202.75;7.25,360.75;8,55;21.75,5.25;61.25,368.75
5958;19.75,64;50.75,273.5;58.5,342.75;62.5,194.25;1.75,320.75;8,55;21.75,5.25;38.5,360.25
5487;19.75,64;56.5,283.25;58.5,342.75;62.5,194.25;25.25,338.5;30.75,27.25;33,11;61,344.5
3520;17.25,119.5;26,256.75;64,334.25;65.5,229;30.5,367.75;30.75,27.25;33,11;61,344.5
5134;44.25,139;49.5,288.25;63.75,352;65.5,229;31.5,367.5;33,11;60.75,29.75;64,304.5
3717;30.25,115.5;49.5,288.25;53,362;71.5,167;23.5,371.75;33,11;33,50.5;56.25,283.75
197;3,159;12,241.5;38,317;40.5,107.25;29,326.75;33,11;33,50.5;65.5,282.5
2832;3,159;24,262;44.5,341;49.75,114.5;26.75,331.5;44,19.25;65.5,48.75;65.5,282.5
2420;6.5,205.5;11.75,239.5;44,341.25;49.75,114.5;31.5,360;41,33.25;64.5,37.5;65.5,282.5
6015;11.5,156.5;31,256;39.5,319.75;65.75,69;26.75,358.75;41,33.25;63.75,38;65.5,282.5
935;10.75,117.25;31.25,304;54.25,367.5;61.5,23.5;26.75,358.75;41,33.25;48.5,79.75;54.75,304.25
2495;19.25,164;24,310.25;39,344;61.5,23.5;7.25,365.5;33.75,88.5;50.25,49.25;54.75,304.25
4490;22,206.75;37.25,306.75;39.5,363;42.25,49.75;7.25,365.5;15.5,49.5;21.5,55.75;54.75,304.25
425;22,206.75;62.75,325.25;64.5,345.5;65.25,68.25;7.25,365.5;21.25,48;51,48.75;59,335
3425;15.5,237;26.25,355.5;62.75,325.25;65.75,63.75;7.25,365.5;22.25,12.5;48,7.75;61.25,347.75
2279;15.5,237;29.25,306.25;29.5,306;29.75,115.75;4,372.25;23.5,4;48,9.75;61.25,347.75
6113;15.5,237;40.75,274;58,342.75;65.25,163.5;4,372.25;14.25,28.75;48.25,37.75;51.25,301.5
3203;25,254;29.75,270.5;42,326.25;50.25,180.5;3,372.5;14.25,28.75;48.25,37.75;51.25,301.5
4450;25.75,255;38.75,227.75;44.25,327.75;50.25,180.5;3,372.5;51.25,43.25;51.5,13.5;61.5,307.75
5218;6.75,312.25;41,271;69.25,307.25;70.75,165.5;3,372.5;17.25,10.25;51.25,43.25;59.75,356.25
604;12,314.25;14.5,255.5;42,295;70.75,165.5;11.5,363.5;30,48.5;30.5,7.5;59.75,356.25
5633;12.5,361.75;26,247.25;40.75,294;52,134.25;1.75,365.5;30.5,7.5;32.5,28.75;59.75,356.25
2944;12.5,361.75;22,243.25;26.75,264.5;33,112.75;10.25,359;31,12.25;34.5,76.25;59.75,356.25
5924;12.5,361.75;15,247.25;31,304.5;58.25,80.25;21.75,321;31,12.25;41.25,116.75;42,327.5
1858;8,340.5;15,247.25;25,304.5;28.5,78.75;2.75,283.25;25.75,8.5;41.25,116.75;58.25,371
3255;12.5,372.5;16.5,238.25;21,253.75;28.5,78.75;19.5,235.25;25.75,8.5;34,79.25;64.25,355.25
52;12.5,372.5;22.5,246.25;58.25,228.5;63.25,82.25;8.5,196;13,50.5;54.5,30.5;64.25,355.25
4639;5.5,313;16.25,195.25;42,257.25;64.75,98.25;8.5,196;33.5,50;43.75,5;64.25,355.25
4547;6.25,311;31,160.75;50.75,288.5;62.25,77.75;8.5,196;33.5,50;43.75,5.25;52.5,363.75
2760;14.5,321;20.25,133.25;64.5,263;65.25,100.75;20.5,183;33.5,50;43.75,5.25;52.5,363.75
5447;19.25,284.75;23.25,157.5;50.75,304.75;54.25,61.75;26.75,234.75;33.5,50;43.75,5.25;52.5,363.75
4469;5.75,311.5;13.25,117;24.75,306.75;54.25,61.75;20.75,211.5;23,51;33,9.25;52.5,363.75
923;3.75,310.25;28.75,154.75;29.5,303.5;40.25,73.25;20.75,211.5;22.25,20.25;23,51;52.5,366.5
5075;20.5,304;24.25,113.75;27.5,281;43.75,49.5;20.75,211.5;25.75,51.25;33.5,74.5;52.5,366.5
4832;21.75,305.5;24.25,66.75;33.5,252.75;50.25,15.25;14.25,220;20.5,65;33.5,74.5;52.5,366.5
5162;4.75,269.75;16.25,38;17.75,239.5;39,33.75;14.25,220;20.5,65;33.5,74.5;36.75,354.75
5345;9,255.5;21.75,72;38.75,255;39,33.75;16.5,224.75;30,58;33.5,74.5;37.75,326.75
1789;3.5,272.75;21.75,72;24.75,252.75;39,33.75;19.75,232;25.25,8.75;39,79.5;44.5,277.25
4245;22.25,310.75;41.75,36.75;64,262;66,56.75;19.75,232;32.25,54.5;32.5,78.75;44.5,277.25
2823;25.75,330.25;26.25,2.25;30.25,265;37.25,98.5;10.5,230;32.25,54.5;32.5,78.75;32.5,325
3509;41.5,270.5;53,14.25;53.5,238.75;60.25,132.25;10.5,230;15.75,57.75;18.75,37;32.5,325
2893;31.25,261;53,14.25;56.5,280;59,138.25;1.5,231.5;9.75,7.75;15.75,57.75;35.25,294
3283;7.5,310.25;10,10.75;29.75,253;63.25,104;1.5,231.5;6.5,48.75;9.75,7.75;35.25,294
5567;4.25,339;12.25,50.5;34.25,257;43.25,139.25;1.5,231.5;6.75,49;9.75,7.75;29.25,332.25
1264;4.25,339;20.5,13;27.25,262.5;43.5,147.25;6,235.25;6.75,49;7.5,5.25;29.25,360.5
4501;19.25,354.5;20.5,13;33.5,310.75;47.75,79;5,233;11.25,127;26.25,56.25;29.25,360.5
1257;32,305.25;33,32.75;37.25,302.25;38,80;7.25,278;16.25,142.5;26.25,56.25;29.25,360.5
2441;6,312.5;18.25,64.25;24.25,355.5;24.5,114.75;7.25,278;25.75,149.25;26.25,56.25;29.25,360.5
1231;1.25,371;22.25,105.75;24.5,302.75;35.75,181;3.25,217.25;25.75,149.75;26.25,56.25;29.25,360.5
974;9.75,364.75;19.5,93.25;33.25,254;46.5,141.5;8.25,248.75;13,197.25;26.25,56.25;29.25,360.5
1376;9.75,364.75;30,117.5;53.5,265.25;58.75,175.25;9,240.75;13,197.25;13.5,12.5;40.5,337.25
1912;11.5,350.75;24.5,149.25;40.5,228.25;55,229.25;5.5,244;13,197.25;13.5,12.5;25,372.75
2080;3.5,311.5;30,127.75;56.25,209;62.75,196.25;10.25,249.25;13,197.25;13.5,12.5;30.75,355.25
4240;3.5,311.5;28.25,94;28.5,168.5;29.5,181.5;6.5,234;6.75,248;18.25,16;30.75,355.25
5160;10.75,344;12,132.75;13.5,125.75;26,217.25;6.75,248;7.5,196.5;26.25,55.75;30.75,355.25
1945;5.5,313.25;47.25,180;47.5,112.5;47.75,179.75;2.75,283.25;16.25,206.75;26.25,55.75;30.75,355.25
1024;1.75,355;13.5,125.25;59.25,171.25;62,236.75;2.75,283.25;16.25,206.25;26.25,55.75;63.75,364.25
5491;12.5,364.5;21.25,145.25;53.75,132.75;62,236.75;26.5,234.25;48.75,179;60.25,37;63.75,364.25
2723;12.5,364.5;40.25,109.5;63.25,97.25;69,227.75;17.25,252;21,134.75;34.25,19.5;63.75,364.25
6172;23.5,306.75;41,74.5;59.25,126.75;64,217.25;17.25,252;24.75,183.5;34.25,19.5;35.75,345
4903;30.5,253.5;31,115.75;61,174.75;63,227.5;4,235.25;24.75,183.5;34.25,19.5;37.75,345
1505;36.75,275.75;39.25,117.25;55.25,165;63,227.5;2.75,233.25;13.75,233.25;34.25,19.5;43,372.25
4833;4,243.5;11.75,116.5;17,122.5;36,268.25;2.75,233.25;13.75,233.25;27.25,8;46.5,368.75
3548;21.75,255.5;33.5,114.5;37,67.25;56,276.5;7,279.75;13.75,233.25;34.5,57;46.5,368.75
5585;14.25,287.25;24.5,93.75;41.75,27;56.75,294.75;0.25,322.75;19.5,182;34.5,57;46.5,368.75
5695;7.5,313.75;31.25,79.75;35.5,5.75;56.75,294.75;0.25,322.75;9.5,163.75;17.25,56.25;63,363
3352;14,314.75;31.25,79.75;35.5,5.75;57.25,295;9.5,360.75;21,184.5;26.5,98.75;51,352.75
544;6.25,311.5;8.25,107.25;48.25,5;51,273;9.5,360.75;25.25,148.75;26.5,98.75;38.5,286
5578;6.25,311.5;14,100.5;48.25,5;48.25,306;14,365;25.75,184.5;34.5,133.75;50,310.75
4975;22.25,307;45.25,90.75;48.25,5;51,347;6.25,348;21.75,144;25.75,184.5;49.25,312
1606;39.5,252;45.75,45.25;49.75,35.75;62,326;1.75,336;3.75,133.75;25.75,184.5;49.25,312
6179;24.5,221.75;29.25,22.5;39.5,86;43.75,274.75;3,305.75;3.5,77.5;25.75,184.5;49.25,312
3364;19.25,221.5;29.25,22.5;39.5,86;52.5,276.75;2.75,357;18.75,24.5;60.75,201.75;63.5,362.75
1773;19.25,221.5;29.25,22.5;39.5,86;64.5,326.5;31,325.5;43.5,31.25;45.25,249;56,367.25
1792;19.25,221.5;29.25,22.5;46,78.5;64.5,326.5;10.25,251.75;18.75,64.5;18.75,259.75;61,290.75
3638;10.5,239.5;29.25,22.5;45,80.25;58,342.75;9.25,252.75;18.75,64.5;59.75,234;64.25,288.5
2419;37.5,253.5;40.25,62.75;42,126.5;61.5,302.75;8.75,248;48.25,20.25;59.75,234;64.25,288.5
4787;23.75,256;40.25,62.75;42,126.5;61.5,302.75;17,198.5;25,12;25,199.25;60.25,343.75
4075;1.25,237;21.75,107;26,157;49.25,251.75;17,198.5;25,12;36.25,184.5;65,347
3084;6.5,255;14,100.5;25.25,156.25;28.5,261.25;17,198.5;25,12;50.5,183.5;60,299.5
5898;6.5,255;14,100.5;15,139;38.75,257;22,151.75;33.25,19.5;37.25,134.75;40.75,265
2508;6.5,255;15,139;34,116.75;38.75,257;13.75,127;16.75,30.5;24.75,186.5;64.25,257.25
1094;6.5,255;9,173.25;20.25,107.25;24.75,290.25;5.75,91.25;16.75,30.5;29.75,231.5;30,278.25
5194;3,254.25;4.25,148.5;20.25,107.25;32.75,310;5.75,91.25;24.75,52;27.75,218.25;67.5,269.5
4856;3,254.25;25.25,117;39.75,123.5;41.25,320.75;13.75,49;17.75,52;27.75,218.25;44.25,264
2521;11.5,241;25.25,117;39.75,123.5;41.25,320.75;5.25,7;16.5,5.25;35.5,184.75;56.25,282.75
3868;4.25,200.5;31.25,122.5;46.25,122;48.5,276.25;5.5,9.75;6,49.25;35.5,184.75;56.25,282.75
2941;25.25,165;31.25,122.5;46.25,122;63.75,273.75;1.5,25;7.5,34;51.75,198;62,289.5
488;16.75,132.5;28.75,80;34,115;65.25,307.25;16.5,55.75;24.5,65.25;51.75,198;62,289.5
4924;10.25,133.25;17.25,122.5;18.75,71.5;55.75,300.25;16.75,55.25;24.5,65.25;56,196.25;62,289.5
4277;28.5,93.25;37,125.25;52.75,38;66,345.5;16.75,55.25;17.75,65;20.25,211.5;62,289.5
1965;5.75,106.5;7.5,157.5;25.75,14.5;41.75,344.5;16.75,55.25;17.75,65;27.75,239.25;44,265
2563;12,119;12.25,184.75;61.5,27;65,338.75;14.75,59.25;17.75,65;27.75,239.25;44,265
5116;6,152.25;12.5,139.5;61.5,27;64.25,298.25;2.5,17.75;17.75,65;29.25,272.75;45.5,225.75
4180;26.75,191.25;50.5,120.75;57.25,73.25;64.75,367.5;7.75,51.5;18.5,11.25;29.25,272.75;45.5,225.75
4327;9,236.75;22.25,149.25;32.25,56.75;55.5,341.25;7.75,51.5;10,9.75;22.25,326.75;45.5,225.75
5287;1.75,273.25;15.5,127;55,26;55.5,341.25;6,48.25;11,64.75;22.25,326.75;34,264
387;4,243.25;15.5,127;41.5,63;55.5,341.25;15,7;37.5,77;37.5,281.5;64.25,291
5884;4,243.25;20.5,55;47.25,17.25;55.5,341.25;8.5,33.75;13.25,125.75;46.75,265;60,343.25
2591;15.25,187;22.75,115.5;47.25,17.25;55.5,341.25;9.25,55;13.25,54.25;29.5,235.25;60,372.75
1615;14.5,133.5;17.25,119.25;19.25,41.5;20.5,325.5;0.75,107;29,48.5;29.5,235.25;60,372.75
6048;12.75,115.75;14.5,133.5;19.25,41.5;20.5,325.5;16.75,145;23.25,50.5;27.5,276.25;43,324.5
2695;3.75,90;13.75,107.5;25.75,22.5;29.5,306.25;12,175.25;17.5,51.75;27.5,276.25;43,324.5
6028;14.5,83;26.5,113;31.25,51.25;44,350.75;9.5,165.75;10.5,10.75;27.5,276.25;43,324.5
3849;26.5,113;31.25,51.25;34,78;42.25,350.75;20,127;22.5,48.25;26.75,241;33.75,358.75
5799;12.5,144.25;20.5,94.25;30.75,114.5;48.75,345.25;20,127;22.5,48.25;40.25,266;61.25,344
3421;12.5,143.75;31,117.5;42.5,141;48.75,345.25;20,127;38,18.25;60.5,301.25;65,347.75
1407;13.75,165;37,69.75;37.75,114.25;38,306.75;18,183.5;39,19.25;60.5,301.25;65,347.75
3314;34.5,220.25;37,69.75;41.75,98.75;42.75,252;27.75,234.75;39,19.25;60.25,346.25;64,288
999;10,177;37.75,115.5;43.5,147.25;61,295.5;27.75,234.75;39,19.25;42.75,373.75;48.25,313.25
2751;4.5,148.25;33,114.25;43.5,147.25;63,278.25;7,194.75;9.25,51.25;17.5,363.25;48.25,313.25
3363;4.5,148.25;31,153.5;57,97.25;63,278.25;14.5,176.75;33.25,58;38.25,325.75;65,306.75
5899;7.5,169.5;32.75,157;45.75,116.5;61,279;21.75,134.75;24.75,78.25;38.25,325.75;65,306.75
536;10,205.25;14,114.25;32.75,157;41.5,327.75;18.25,121.25;23.5,54;31.5,265;38.25,325.75
6332;10,205.25;25,123.5;27.5,175;41.5,327.75;18.25,121.25;49.5,42.75;50.5,309.25;63.25,371.25
2321;10,205.25;25,123.5;27.5,175;48.5,357.75;10.25,80.5;34,8.75;62.25,364.25;65,362.5
4564;10,205.25;29.25,117.25;54.75,164.5;63.75,342.5;2.75,65.5;34,8.75;38.75,324.5;41.25,348.25
4425;10,205.25;29.25,117.25;57.75,211.75;69.5,304.75;25,66.25;44.25,50.25;61.25,344;61.5,293
1185;11.5,246.75;14.5,83;26,253;47,256.75;25,66.25;44.25,50.25;61.25,344;64.5,268
3714;13.25,246.25;19,45.75;20.75,254.75;57.25,291.5;25,66.25;44.25,50.25;49.75,315.5;64.5,268
2716;7,255.5;10.75,71.5;15.25,257;23.75,312.75;9,94.25;44.25,50.25;49.5,317.5;64.5,268
476;12.25,259.75;35,35;44.25,284.75;49,344;31.5,55;38.25,86.25;49.5,317.5;64.5,268
34;29.75,255.25;35,35;38,232.25;48.75,294.5;30.25,11.5;38.25,86.25;56.25,289.75;57.5,283.75
2908;15,309.75;19,50.75;47.5,268.5;57,276.75;30.25,11.5;38.25,86.25;57.5,283.75;64,339.25
3970;10.5,364.25;18.75,105.5;36.5,219.5;37.5,315.75;30.25,11.5;38.25,86.25;63,296;64,339.25
4220;1.75,347;12.25,35;44.25,277.25;58.75,281.5;30.25,11.5;38.25,88.75;39.25,348.25;63,296
5887;1.25,366;39.5,62.5;44.25,277.25;50.25,304;7.75,49;21.5,133.75;21.75,312.25;63,296
6008;1.25,366;3,93.5;12,312.75;29.25,256;13.5,50;21.5,133.75;32,326;62.25,355.25
6118;3.5,311.75;9,117.25;13.25,310.75;23.25,311.25;13.5,50;21.5,133.75;30.5,278.25;37.5,362.25
2031;6.75,310.25;31.25,115.5;32.75,311.25;43.5,342;13.5,50;25.75,187;30.5,278.25;47.75,369.25
217;10.75,295.75;16.75,121.25;42,256.25;43.5,342;13.5,50;41.75,155.75;57.75,278.25;63.75,370.25
4237;21,301.75;23,123;23.75,216.75;43.5,341.5;13.5,50;33,167.75;62,289.75;63.75,370.25
405;20.5,306.25;33.75,159.5;35.25,223.5;51.75,355.75;15.75,9.5;61.75,211;62,289.75;63.75,370.25
1646;6.5,350;27.5,165.5;54,226;54,367.25;10.75,9.5;27.25,231.75;62,289.75;63.75,370.25
1644;6.5,350;26.25,145.25;44,234.25;49.25,349;10.75,9.5;29.25,232;50.25,334.25;61,304.25
6053;4.75,310;40.5,116;44,234.25;49.25,349;9,7;20.75,271.75;34.25,340.25;40.25,257
2966;4.75,310;12,134.75;44,234.25;49.25,349;35.5,7.25;57.5,309.75;63.25,369.25;65.25,298
254;21.75,313.5;23.5,155.75;29,181.5;31.75,311.25;2,10.5;57.5,309.75;60.75,369.5;65.25,298
3496;22.75,256.25;23,113.75;29,181.5;31.5,256.75;2,10.5;23.75,325.5;50.25,357.25;63.5,352
5411;22.75,256.25;31.5,80;39,180.5;41.75,292.75;0.75,11.5;2.75,340.25;21.5,373.25;63.5,352
1379;2.5,200.25;24.25,166;54,149.5;64.5,334.25;0.75,11.5;2.75,340.25;4.5,365.75;63.5,352
4045;12,136.5;13.25,122.75;15,187.5;48.75,351.25;0.75,11.5;4.5,365.75;31.75,288;34.25,290
1239;12,136.5;13.25,122.75;15,187.5;39.5,331.5;2.5,7;17.5,354.75;20.25,232.75;61.75,301
1004;25.75,115;31.75,126.25;37.25,228;41.5,352;9.25,30.5;17.5,354.75;30,254.75;61.75,301
3688;25.75,115;31.25,124.25;33,255.25;49.25,307;9.25,30.5;10.75,364.25;40,243.75;50.25,357.25
3686;5.5,131.75;11.5,138.5;17.25,238.5;64.5,262.5;10,11.25;10.75,364.25;40,243.75;56.25,370.75
5877;11.5,138.5;16.5,122.25;29.25,268;38.5,303;10,11.25;16,339.75;47.5,265;64.5,343
3984;3.5,152.75;16.5,122.25;25,256.75;49,252.25;5.25,55.5;16,339.75;56.25,290.25;62.25,367.75
2428;4.75,107;13.5,125.5;64,262.5;67,228.75;5.25,55.5;5.25,370;21.25,250.5;62.25,367.75
267;24,150.25;40.5,74;64.5,265;67,228.75;5.25,55.5;8.25,370.25;12.5,199.75;13.5,342.25
6148;24,150.25;40.5,74;41.5,327.75;67,228.75;5.25,55.5;5.75,370.5;41.25,150.25;50.25,360.5
4216;8.5,204.75;33.75,115.75;34.25,306;67,228.75;7.5,94.25;18.5,329.75;27.5,210;50.25,360.5
1006;32.75,255;33.25,116.75;40,331;64.5,281.25;7.5,94.25;18.5,329.75;40.75,191.75;52.75,367
3170;2.5,272.5;6.5,133.75;33.25,328.75;37.75,302;7.5,94.25;8.75,370;40.75,191.75;43.75,371.75
5531;2.5,272.5;4,158;32.25,311.75;50.25,301.75;2,106.75;5,367.75;21,210.75;43.75,371.75
1142;3.5,311.75;4,158;32.25,315.25;50.25,301.75;27.25,129.5;35.75,336.75;46,166.25;64,352.5
5713;7.75,310.5;8,120.5;34.5,344.75;50.25,301.75;1.75,120.75;27.25,298.5;52.5,174.5;64,352.5
5205;8.5,310.25;38,142.5;47.25,291.75;63.5,326.5;1.75,120.75;10.5,277.75;23.25,230;64,352.5
1805;6.5,341.25;10.75,115;20.25,283.25;63.5,350.25;1.75,120.75;2.25,232.75;35,266;64,352.5
5509;1.5,359.5;15.25,152.75;20.25,283.25;42.5,367.75;0,126.25;16,188;24.25,310.25;64,352.5
3474;1.5,359.5;18.25,106.75;40.25,278.5;59.25,339.25;0,126.25;14.75,235.25;18.5,364.75;28.5,358
5121;1.5,359.5;20,93.25;20.75,255.25;33.75,314.25;0,126.25;1.5,254.75;35,373.75;57.5,369.25
813;2,353.5;13,46.75;26,261.5;33.75,314.25;3,91.25;3,218;35,373.75;56.75,370.5
3380;16,351.25;20,19.25;27.25,264;33.5,346.25;1.5,91.25;3,218;35,373.75;64.25,363
5468;6.5,309.75;22,12;22,246.25;33.5,328.25;0.75,41.75;14.5,233.25;35,373.75;64.25,363
2024;16.25,262.5;29.75,29.75;29.75,268.5;64.25,273.75;0.75,41.75;23.25,233.5;28.25,315.75;64.25,363
2211;28.5,314.25;29.75,29.75;29.75,269;46,277.75;0.75,41.75;40,246.5;43.25,297.5;48.25,304.5
1021;15,353.5;27.25,9.5;34,303.5;49.5,255.5;16,48.25;30.75,229.75;43.25,297.5;48.25,304.5
31;15,353.5;27.25,9.5;43.5,316.75;68.25,218.5;7.25,64.25;12.25,252.75;31.5,326;64.25,289.25
963;15,353.5;27.25,9.5;43.5,316.75;47.75,179.75;13.75,121.75;29.75,232.75;64.75,345;71.75,233.5
2001;15,353.5;27.25,9.5;43.5,316.75;57.5,164;17.25,147.75;19.75,203.75;23.25,327;59.75,233
2195;4.5,312.75;12.25,34.75;49.25,257.25;58.75,176.25;7.5,198.75;10.5,196.25;23.25,327;59.75,233
965;8.75,265.25;12.25,34.75;28.75,216.25;30.75,130.75;8.25,202.75;10.5,196.25;18.75,335.5;58.25,279.75
4118;8.75,265.25;12.25,34.75;22.5,204;30.75,130.75;12,196.5;23.25,139.5;34.25,290;63.75,281.75
29;8.75,265.25;12.25,34.75;29,173.75;50.25,113;3.75,213.25;12.25,97.25;54.75,243.75;62.25,281.75
4188;23.5,256.75;59.25,32.75;59.5,211.75;63.75,97;3.75,213.25;9.75,51;54.75,243.75;60.5,316.75
5068;21.5,302;59.25,32.75;59.5,211.75;63.75,97;3.25,230.25;23,51.5;37.75,228;63.75,304.75
3140;5,313.75;29.75,15;59.5,211.75;63.75,97;0.25,206;13.5,47.25;44.75,264;61.75,283.75
5111;29.25,337.5;29.75,15;59.5,211.75;63.75,97;1.75,184;9.25,9.75;38.5,256.75;53.5,232.25
5665;20.5,306.25;56.5,34.25;62.75,197.25;63.75,97;1.75,184;8,7.25;37.5,254.5;53.75,182.25
3097;20.5,306.25;55.5,81.25;62.75,198.25;63,121.5;1,184;14.75,55;19,232;53.75,182.25
66;20.5,306.25;56.75,84.5;62.75,198.25;63,118.5;8.5,147.75;10.25,11.75;11.75,251;49.75,190.75
1235;5,312;25.5,93.25;42,233.75;55.75,73.5;8.5,147.75;9.25,57;13.75,232.25;49.75,190.75
1857;2.25,346;21,81.75;21,221.5;62.25,35.75;8.5,147.75;9.25,57;16,186.5;44,191.25
2288;2.25,346;16.75,122;35.5,222.5;50.25,14.25;8.5,147.75;9.5,12;13.25,230;44.25,167.25
4435;16.5,313.75;16.75,135;35.5,222.5;50.25,14.25;3.5,162;6.75,9.25;51.25,207;57.25,197.5
605;16.5,313.75;37.75,155;53.25,257;58.75,37.75;2,133.75;38.5,43.75;51.25,207;57.25,196.25
2520;15.75,360.75;26.5,166;33.5,252.5;58.75,37.75;18.75,147.75;38.5,43.75;42.75,239;56,196.25
2305;5,313.75;44,143.75;54,226.5;62,25.75;18.75,147.75;38.5,43.75;54,280.25;56,196.25
676;25.25,310;26.5,174.5;32.75,223.5;62,25.75;18.75,147.75;26.5,67.5;28.25,307.25;51.5,193
3297;25.25,310;26.5,174.5;32.75,223.5;40.25,63.75;17.25,125.75;27.75,125.75;42.5,326.5;42.75,173
1269;21.75,304.25;26.5,174.5;32.75,223.5;62,61.75;0.5,141.75;2.75,141.5;17.75,282;20.75,211.5
3571;16,350.5;28.25,180;38.5,180.5;61.25,56.75;0.5,141.75;2.75,141.5;2.75,341.25;51.75,193
787;14.75,312;51,135.5;60.5,161;61.25,56.75;14.75,126.5;26,98.75;37.75,327.75;51.75,193
1000;6.5,312.75;26.5,171;56.75,131;61.25,61.25;14.75,126.5;25.5,52;37.75,327.75;48.25,190.5
1534;6.5,312.75;26.5,171;32.25,112.5;61.25,61.25;33.25,155.75;42,29.75;50.75,366.25;53.25,233
3763;6.5,312.75;33,126;54.75,148.75;61.25,61.25;7,121.25;33.75,47.5;43.25,360.5;51.5,184.5
1179;9.25,341;53.75,125.25;54.75,148.75;63.75,101.5;7,121.25;23.75,4.25;63.25,362;67.25,189.5
1835;22.75,362.25;34.5,113.25;54.75,148.75;62.25,74.25;8.5,105.25;38.25,21.75;45.5,358.25;67.25,189.5
3495;22.25,362.5;29.25,113.5;53.75,158.75;62.25,74.25;7.75,57.75;60.5,29.75;63.25,356.25;67.25,189.5
5252;22.25,362.5;38,125.75;39,114;42.75,51.75;4.75,56.5;48.5,47.75;60.75,352;67.25,189.5
1158;22.25,362.5;38,125.75;42.25,117.75;42.75,51.75;6.25,64.75;13.5,9.5;33.75,298.25;34.25,133.75
3676;9.5,356.75;11,83.25;37.75,113.5;60.75,78;6.25,64.75;13.5,9.5;43.75,327.75;58.25,94.75
1367;10,357;38.75,79.5;42,114.5;58.75,126.75;6.25,64.75;10.75,4.5;20,365;58.25,94.75
2561;7.5,315;10.25,120.25;21.75,73;49,181;1.75,107.75;10.75,4.5;20,365;47.5,79.25
2678;7.5,315;10,116.75;21.75,73;47.75,181.75;18.25,147.75;44.25,5.5;61.5,369.25;65,48
2210;7.25,310.75;21.75,73;32.5,112.5;38,234.25;26.5,201;44.25,5.5;46.5,369.5;55.25,31.75
3503;8.5,311;19.5,19.75;38.5,115.75;68.75,217.5;11.75,249.25;43.75,5.25;46.5,369.5;55.25,31.75
4949;8.5,311;19.5,19.75;46,113.5;68.75,217.5;11,222.5;17.75,37;23.5,373.5;38.5,67.5
5807;16.75,313.75;19.5,19.75;46,113.5;68.75,217.5;22.75,233.75;23.5,66;32.75,367.75;36,69.75
4702;29,312.75;45.25,103.75;50.25,112.75;68.75,217.5;22.75,233.75;42,88.5;47.75,335;57.25,92.25
6245;21.5,313.25;45.25,103.75;50.25,112.75;68.75,217.5;3.25,277;15.75,55.25;28.75,331.75;64.25,91.5
2845;16.25,310.75;30.25,148.75;42.75,118;62.75,213.25;15,233;15.75,55.25;23,334;64.25,91.5
3159;4,254.5;12.5,186.25;14.25,134.25;22.5,253.75;15,233;45.75,29.25;61.75,361.25;64.25,91.5
