begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
15017;24.5,44;33.75,303;34,186.25;41.25,285;12,64;53.5,232.75;63,356.5;64.75,51.75
13133;2.75,73;41.25,285;63.5,209.5;65,340.25;12,64;42.75,264.5;63.75,356;64.25,38
10672;2.75,73;25.25,253.25;50.5,255.75;65,340.25;8.25,64.75;42.75,299.25;44.5,325.25;58.25,41
4048;2.25,63.5;6.25,205.75;25.25,253.25;40.5,347.75;1,27.75;17.25,251.5;44.5,325.25;58.25,41
701;21.75,71.5;37.75,219;68.25,228.25;69.5,367.75;1,27.75;4,222;29.25,327.75;58.25,41
6770;2.5,116.5;8,172;49.5,278.25;69.5,367.75;1,21;4,222;28.5,360;33.25,19.5
11327;24,136.5;29.5,187.25;43.25,246.75;69.5,367.75;1,21;35,247.75;63.25,352.25;65.5,43.25
14929;16.75,135.5;20.5,237.25;54.25,217.5;69.5,367.75;24.75,49;27.75,252.25;35.75,336.75;65.5,43.25
10423;10.5,200.25;48,180.5;68.75,225.5;69.5,367.75;24.75,49;34.25,274.75;60.75,299.75;64.75,40.75
0;13.5,185.5;19.5,206.5;68.5,228.5;69.5,367.75;35.25,11;48.25,316.5;56.25,272;64.75,40.75
15175;33.5,223;40,141.75;62.25,203.25;69.5,367.75;34,77.25;47.5,368.75;56.25,272;66.5,75
7617;24.75,159.25;26.5,169.25;42.75,254;69.5,367.75;35.25,94.25;45.25,309.75;64.5,289.75;66.5,75
8711;34.5,117.5;44,134;60.75,274.75;69.5,367.75;15.75,58.5;64,255.75;64.5,300.75;66.5,75
1575;25,117.75;38,134;48.25,306.5;62,353;15.75,58.5;20,284.5;41,320.25;66.5,75
7430;3,121.5;30.5,180;42.75,257;54.25,299;15.75,58.5;28.75,230;47.25,321;66.5,75
3435;10.75,134;23.75,147;47.5,255.75;50.75,303;30.5,75;32.5,213.75;47.25,321;66.5,75
93;23.5,113.75;27.25,146.75;50.75,303;62.5,263.75;32.25,86.5;35,197.5;47.25,321;51.25,36.5
121;30.25,52.5;45.75,114.75;62.5,263.75;63,287.25;14.25,142.5;35,184.25;37.5,260;51.25,36.5
6095;3.75,34;8.25,166;8.25,257.75;30.25,252.25;14.25,142.5;35,184.25;37.5,260;58.5,68.5
3301;8,7.25;9.5,171.25;16.5,315.25;53.5,253.25;14.25,142.5;26.5,232.75;41.5,226.75;58.5,68.5
15586;8,7.25;9.5,171.25;31,252;64.75,301.25;13.5,199.75;25.75,186;44.25,166.25;53.25,133.25
12992;8,7.25;9.5,171.25;15.75,236.25;48.25,339.25;18.5,182.5;21.25,126.75;27.75,167.75;65.75,91
7190;8,7.25;11.75,164.25;15.75,236.25;54.75,345.25;8.25,144.25;21,52;41.75,224.25;47.5,58
7615;8,7.25;9.25,122.75;29.75,256;33,329.5;8.25,144.25;58.75,83.25;60.75,279.5;66,43.25
4439;20,15;26.75,150.25;28.75,306;33.5,256.25;8.25,144.25;8.5,12.5;48.5,283.75;58.75,83.25
6742;20,15;43,123.75;49.75,302;59.5,273.5;19,113.25;21.75,57;48.5,283.75;60.5,79.25
10838;16.5,18.75;43,123.75;49.75,302;59.5,273.5;24.75,55;26.75,2.75;52,306.5;59,36.25
12222;9.25,66;17,164.5;37.25,269;68,229;2.5,17.25;24.75,55;52,306.5;58,42.5
1966;3.75,46;14,126.5;24.5,256.5;32,268.75;1.5,10.75;26.25,87.5;52,306.5;58,42.5
2167;5.5,55.75;14,126.5;16.5,314.75;24.5,256.5;32.25,23.75;46.5,113.25;48.25,372.25;49.25,43.25
8558;50.75,49.5;56.5,121.5;58,342.75;58.25,223.25;32.25,23.75;45.75,134.75;48.75,372.5;49.25,43.25
1146;31.75,112.5;50.75,49.5;56,343.5;58.25,223.25;15,5.25;46.25,94;50.75,366.25;58.25,108.5
13348;4.75,63.5;12.25,34.5;63.25,340.75;65,171.75;9,57.75;31.25,47.5;50.75,366.25;58.25,108.5
163;10.5,114.25;25,12;37.75,334;53.5,202;3.75,80;12.75,50.5;50.75,366.25;58.25,108.5
12937;17.75,147.5;18,15.5;41.5,306.25;46.5,138.25;3.75,80;18.5,25;50.75,366.25;64.5,49
15684;17.75,147.5;18,15.5;39.5,301.5;41,131.75;7,48.75;9.75,30.5;45.5,352.25;58.25,37
15665;10.5,171.25;18,12.5;21,305.75;41,131.75;6,47.25;9.5,11.75;45.5,352.25;64.25,72.75
12482;7.5,154.75;18,12.5;18,328.25;71.5,162;6,47.25;19,8.5;28.25,314.75;58,33.5
4735;24.25,187.25;25,10;30.75,357.75;42.5,114.5;19,8.5;26.25,50;33.5,246.75;58,33.5
14113;9,158;9.75,100.75;25.25,304.75;32.75,113.75;1.75,49.75;17,10;33.5,246.75;58,33.5
6318;17.5,122.5;22.75,115;23,357.25;59,135.75;8.5,12.25;15,43.5;33.5,246.75;58,33.5
4718;2.25,73.25;6.25,107.25;24.25,351.25;59,135.75;1.5,6.5;2,28.5;9.75,233;58,33.5
11516;8.5,121.25;33.75,113.25;48.75,368;61.75,75.5;1.5,6.5;2,28.5;25.5,288.75;35.5,8
8473;1.25,148;33.75,113.25;40.5,360.75;61.25,15;8.25,10.75;14.25,52;30.75,290;35.5,8
16166;10.5,164;20.25,158;40.5,360.75;42.25,51.75;8.25,10.75;33.5,126.5;63.75,296;66.5,77.5
2077;10.25,119.25;23.5,150.25;40.5,360.75;45.75,52.5;8.25,10.75;33.75,156.25;64.5,292.25;65,38.5
16372;5.5,164;14,189.5;17.25,315;40,5.75;4.75,56.75;9.25,172.25;64.5,292.25;65,38.5
3035;10.25,122.5;17.75,217;31.25,253;43.5,36.5;17.25,102.25;55.5,152.5;64.5,292.25;65,38.5
1330;13,84.5;22.25,220.75;22.25,314.5;39.5,14.75;17.25,102.25;32.75,172;47.75,266;65,38.5
4618;5,135.5;13,254.5;29.25,354.75;39.5,14.75;22.25,47;32.75,172;37,289.5;62.5,11.5
9401;5,135.5;13,254.5;17.5,358.75;39.5,14.75;5,35.5;14.5,203.5;24.75,238;34,57
15196;5,135.5;13,254.5;18.5,325.5;37.25,38;3.75,90.75;54.25,243;56.5,229.75;61,39.25
1014;7,156.5;14.5,236.25;24,304.25;41,69.25;11.25,121.25;14.25,219.5;54.25,243;61,39.25
1320;29.5,186.25;32.5,252.75;46,343.25;63.25,72.75;2.5,79.75;5,229.75;54.25,243;61,39.25
12488;29.5,186.25;49,255.5;51.5,352.5;63.75,92.5;4.5,35.5;8,196.75;20.5,233.5;61,39.25
4684;37.75,163.5;49,255.5;51.5,352.5;56.75,57.5;2.5,7.25;28.25,232;31.25,285;48.25,30.25
3205;25.5,220.5;47,257;54,285.5;63.25,82.25;3.5,43;4.75,252.25;31.25,285;48.25,30.25
8000;44,233.75;45.75,305;49.5,256.75;57,104;2,20;21.75,230;31.25,285;48.25,30.25
3307;0.75,258.5;5,310;25.5,297.5;54,157.5;7.75,49;21.75,230;26.75,316.25;48.25,30.25
5167;5,310;25.5,297.5;28,261.75;34.5,117;11.75,2;21,232;27.25,354.75;31,5.25
7320;16,311.5;16.75,246.25;27.75,260.5;30.5,181;5,59.25;21,232;27.25,354.75;33,10.5
13886;11.5,351.5;12.25,310.75;23.25,257.25;37.5,116.25;5,59.25;11.5,222;15.5,367.75;33,10.5
10447;11.5,351.5;12.25,310.75;13,184.25;64.75,93.5;8,51;13.5,217.75;38,371.25;44,19.25
4992;17,362;20.25,260.5;53.25,219;66.25,96;8,51;26.75,167.25;38,371.25;60.75,27.75
10663;8,345.25;9,265;62.5,228;66.25,96;6,92.25;10.25,125.5;23.75,326.5;60.75,27.75
11857;8,345.25;9,265;34,181;40.25,62.75;18.75,149.25;29.25,161.75;41.5,360.25;65,38
2762;8,345.25;9,265;34,181.75;39.5,66;34.75,133.25;39,166.75;46.75,361.75;58.25,43
3010;15.5,310.5;23.75,312.25;29,149.75;48.75,19.25;12,172.75;16.25,124.75;46.75,361.75;58.25,43
13864;6.25,311.5;34.5,344.75;37,122;48.75,19.25;12,172.75;48,108.75;57.5,316.25;58.5,35
13798;8.5,311.25;21.75,304.25;37.75,155.5;48.75,19.25;18.75,149.75;34.25,88;38,266;58.5,35
4265;2,254.25;23.25,255;37.75,155.5;48.75,19.25;16,179.5;18.75,121.25;47,232.25;60.5,36.75
14664;11.75,200.5;53.5,201;53.75,162.75;61.5,46.25;10.5,197.25;18.75,121.25;23.5,232.25;60.5,36.75
11902;22,260.5;22.25,241;54.25,91.75;63.25,99.5;1,183;8.75,176.75;23.5,232.25;60.5,36.75
3780;2.75,237;16,200.25;54.25,91.75;71.75,172.25;1,183;29.75,129.5;35.5,277.25;47.25,8.5
3246;3.5,247.75;17.5,216.5;47.75,122;55.25,124.25;20,201;25.75,149.25;35.5,277.25;47.25,8.5
11799;51,277.5;54,200.5;60.25,126.25;64.75,174.25;12,172.75;33.75,167.75;35.5,277.25;47.25,8.5
10438;5.25,312.25;26.25,251.75;27.25,187;42.5,252.5;12,172.75;33.75,167.75;63,279.75;64.5,53.75
1116;3.25,364;25,256.75;34,142.5;42.5,252.5;20.25,217;33.75,167.75;53.25,244.75;64,88.25
7864;3.25,364;20.25,207.25;34,142.5;62.5,267.25;5.25,247.25;22.75,125.75;37.5,281;48.25,95
5647;13.5,328.75;37.25,179.5;37.5,114.25;41.5,319;5.25,247.25;14.75,94.25;37.5,281;46,91.5
6566;30.75,311.5;37.75,219.25;38.25,113;45.75,277.25;5.25,247.25;14.75,94.25;23.75,327.75;34.75,134.75
11556;33,315.25;47.25,272.25;57.25,103.5;59.5,298.75;5.25,247.25;17.25,127.75;23.75,327.75;29.75,87.5
15946;22,311.75;47.25,272.25;57.25,103.5;59.5,298.75;2.75,285.75;11,101.25;30,360;30.75,55.5
15664;13.5,333.75;15.25,257.5;57.25,103.5;59.5,298.75;4,231.75;10.75,134.75;24.5,370.75;60.25,46.25
14065;7.5,313;15.25,257.5;24.5,93.75;62.75,270.75;1.75,230.25;3.5,78;7.5,335.25;60.25,46.25
148;19.75,367.5;20.25,313.25;22.75,48.25;38.25,251.75;1.75,230.25;4.75,94.25;7.5,335.25;32,16
1082;12.25,325.5;23.75,363.75;58.25,14.5;65,225.5;1.75,230.25;5,51.75;7.5,335.25;32,16
4460;12.25,325.5;25,362.5;58.25,74.25;65,225.5;4.5,317.25;30.75,49.5;47.25,371.5;48,108.75
8110;7.5,367.75;25.5,305;27.5,123.5;30,268.75;4.5,317.25;14.5,9;30.75,355.25;48,108.75
4103;11.75,309.75;50.5,253.25;59.25,82.25;67.5,227.25;4.5,317.25;21.5,20.75;36.25,324.25;48,108.75
8160;2.5,321.5;50.5,253.25;63,124.5;70.75,178.25;4.75,368.25;13.25,49.75;36.25,324.25;38,88.5
11452;13,356;23.25,287.25;63,124.5;70.75,178.25;4.25,368.25;6,57.75;42.75,327.75;53.5,47.5
13435;13,356;48.25,302.25;63,128.5;70.75,178.25;2.25,367.25;26.5,55.75;49.25,366.5;49.75,20.75
8757;13,356;21.75,256.25;28.25,128.5;70.75,178.25;47.75,335;58.25,79.75;61.75,346.25;64.5,45
10986;13,356;20.25,204.25;55.25,128.5;70.75,178.25;44,324.5;47.5,93.5;48.5,335;58.75,86.75
14639;30.25,303.5;34.5,254.75;56,93.75;59.75,199.5;1,289;6,121.75;48.5,335;58.75,86.75
3686;9.75,246.75;27.25,265;55.5,98.5;59.75,199.5;1,289;36.5,77.25;40.75,372.25;57.75,86.75
9239;9.75,246.75;27.25,265;33.25,149.75;49,181.5;2.5,232.75;22.25,46.5;23.5,343.25;39,42.75
14544;14,255.5;38.5,234.25;50.75,113.5;65.25,171.25;2.5,232.75;21.25,5.25;23.5,343.25;64,34.25
3791;26,337;37.75,155.5;44,48.25;49,113.5;2.5,232.75;7.25,65.25;23.5,343.25;56,111.25
13010;6.75,310.75;11,168.5;41,45.25;65.25,67.75;2.5,232.75;7.25,65.25;32.75,359.25;50,79.5
4421;6.75,310.75;11,168.5;28.75,47.5;38.25,117;10,287.75;26.25,47.5;42.75,334;43,48.75
14398;5.75,247.75;15.75,165.5;48,5.25;64.75,105.25;4,234;8.75,62.5;42.75,334;43,48.75
2433;18.5,221.25;26,116.75;33,35;59.25,133.25;4,234;22.75,55.75;25.75,313.75;43,48.75
10932;22.75,252.75;30.25,114.25;33,35;39.5,113;4,234;13.75,47.5;60,369.75;65.75,90.5
4181;5.5,310.5;47,97.75;47.25,48.25;62.75,74;4,234;27,32.75;62.75,352.25;65.75,90.5
8934;8.75,311.75;10.75,56.25;22.25,48.5;41.5,117.75;4,234;6,11.25;51.75,308.5;65.75,90.5
16451;9.75,343.5;15,12;16,15.5;41.5,117.75;21.5,213.75;41.5,35.25;51.75,308.5;59.75,77.75
11593;3,347.5;50.5,52;54,17;61,163;10.75,234;41.5,35.25;51.75,308.5;57.5,134.25
14660;3,347.5;20.5,61.5;22.25,39.5;61,163;45.25,233;59.5,81.75;61.75,363.25;62.25,187
3140;3,347.5;4.75,63.5;48,14.75;62.5,147.75;45.25,233;46.5,63.25;49.5,351.75;51,205.5
10559;3.25,346;38.75,52;61,35.75;62.5,147.75;45.25,233;45.5,20.25;49.25,374;64.75,186
12455;16,328.25;22.75,36.25;40.75,75.25;56,102.75;11.75,251.75;26.5,64;49.25,374;64.75,186
15308;14.75,311.25;16,12.5;49.25,14.5;56,102.75;10.75,229.75;16.25,124.25;49.25,374;53.75,134.25
9457;21.75,313.75;32.75,11;49.25,14.5;56.5,103;1.5,233;9.5,165.25;49.25,374;53.5,79.25
4648;12.75,311;38.75,11;59.5,33.25;63.5,94;1.5,233;9.5,165.25;19,372.5;66,45.5
1833;1.25,273.75;10,7.75;59.5,35.5;60.5,129.75;1.5,233;9.25,121.75;23.5,373.75;66,45.5
1481;17.25,238.25;27.25,51.75;65.25,98;65.75,64.25;1.5,233;21.5,80.75;23.5,373.75;33.5,8.5
4966;25.5,313;34.25,79.5;39.5,49.5;40.5,5.75;4.25,230.25;21,91.75;23.5,373.75;33.5,8.5
3602;36.5,348.75;39.5,73.5;45.25,38;62.25,62.25;4.25,230.25;21.75,88.75;23.25,357.75;33.5,8.5
15830;8,309.75;12,138;26.75,105.5;47.5,114;4.25,230.25;17.25,148.25;23.25,357.75;30.25,54.75
2297;44.75,274.75;48,127.25;49.75,120.25;49.75,134.25;4.25,230.25;17.25,148.25;19,371.5;25,57
10759;15.25,314.25;16.25,73.25;32.5,127.25;58.25,205.25;4.25,230.25;17.25,148.25;20.5,357.75;62.75,18.5
7817;12.5,362.75;21.5,56;32.5,127.25;42,255.75;9.75,250.75;13,122.25;20.5,357.75;26.25,2.25
36;12.5,362.75;37.5,105.5;43.25,50.5;65,169.75;3,174;3.25,184;20.5,357.75;23.25,7.25
6501;12.5,362.75;39.25,80;43.25,50.5;47.75,180;9,195.75;12.5,198.25;26.75,360.5;59.25,79.25
1190;17,345.75;20,18.25;44,122;60.75,135.5;7,183;12.5,198.25;26.75,360.5;65,41.25
4423;17,345.75;38.75,24.5;56.25,84.5;56.25,91.75;4.5,141.5;7,144.25;47.75,336.25;65,41.25
315;17,345.75;29.75,17;51,48.25;56.25,91.75;18,112.75;45.75,153.5;64.5,307.25;65,44
9152;3,341.25;13.5,12;33.5,13.5;42.75,116;43.25,90;45.75,153.5;48.25,308;65,44
15038;3,341.25;22.25,72.25;35.75,33;61,169.75;4.75,54;11.5,204.75;54.75,364.5;65,44
11873;2.25,346;17.25,56;35.75,33;55.75,207.75;6.25,58;26.25,185;54.75,364.5;66,53
15705;3.25,296;17,12.5;27.25,79.5;63.5,256.25;6.25,58;29.25,166.75;61.75,371.75;66,53
6186;13,258.5;18.75,57.25;30,115.75;51,291.75;9,10.25;18,121.25;61.75,371.75;66,53
13219;3,271;18.5,15.5;30,115.75;42.5,306;7.25,55.75;25.25,121.75;31,337;66,53
1233;14.75,259.75;32.75,53;55,158.75;55.5,299.25;23,55.75;25.25,121.75;28.5,360;66,53
7459;17,190;17.5,66;24.5,114.25;31,284.25;4.25,51.5;25.25,121.75;28.5,360;34.25,50.5
10104;5.5,200;17.5,66;30.75,157;39.75,318.25;4.25,51.5;4.5,161.5;9,338.25;22,76.75
4897;4,124.5;16.25,40.5;41.25,78.5;63.75,302.25;4.25,51.5;5.5,199;9,338.25;41.75,87
7402;20.25,178.75;37.5,79.5;40.75,79.5;57.75,344.25;4.25,51.5;5.5,199;14.5,362.75;19.75,139.5
8238;15.75,140;27.25,51;29.25,113.75;40.75,367.5;5.25,58;5.5,199;14.5,362.75;20.75,135.25
1771;19.5,164;24,115;27.25,51;57.25,351.25;3.75,66;10.25,144.25;14.5,362.75;19.75,145
5977;21,115.5;22.5,117.5;45.25,14.5;50,293;6.25,7.75;9,204;14.5,362.75;19.75,145
2401;5.75,84.5;29.5,116.75;34,34.75;41.75,255.75;3,23.5;9,204;14.5,362.75;21.5,133.75
2935;2.75,88.75;7.5,122.75;27.75,47.5;41.75,255.75;3,23.5;30.5,254.25;44.25,370.75;48.5,142.25
10479;1.5,64.75;9.5,169;35,5.75;41.75,255.75;3,23.5;10.5,231;24.5,371.5;61.75,81.25
2919;20,57.25;28.75,180;41.25,14.25;64.5,270.25;3,23.5;10.5,231;36.25,347.5;36.5,78
12331;7,64.25;32.25,181.5;41.25,14.25;44.25,285.5;3,23.5;23.25,281.5;62.25,363.5;65,38
7937;7,64.25;13.25,185.5;16.5,18.75;19.75,241.75;7.25,3.5;30.25,325.25;62.25,363.5;65.5,33.25
9595;5,57;13.25,185.5;22.5,13.5;32.75,255.75;24.75,47;28.25,373.25;30.25,325.25;31.75,7
3397;17,14.5;21.75,243.25;25.75,27.25;53.25,252.5;7.75,12.25;28.25,373.25;30.25,325.25;46.5,78.25
1644;17,14.5;25.25,278.75;49.5,50;53.25,252.5;3,9.25;24,371.75;31,325;57.75,89.75
1278;16.25,55;16.5,310.5;17,14.5;64.25,209;33,11.5;36.75,325.75;50.75,357;57.75,89.75
10339;23.25,115;33.75,303.75;49,49.5;60.5,202.75;1,46.75;2.5,307.25;50.75,357;57.75,89.75
1258;23.25,115;25.25,305;49,49.5;60.5,202.75;14,10;18.5,355.25;31.5,325;64.25,144.75
15385;23.25,115;31.25,313.25;49,49.5;59.25,199.75;1,17.5;22,367;64,304.25;65.25,144.25
6798;9,154.25;38,362;57.5,32;67.5,214.75;1,17.5;20.5,358.75;43,360.25;65.25,144.25
14330;4.25,101.5;12.5,362.75;17,60.75;20.75,216.75;1,17.5;19.75,321.5;27.25,359.25;65.25,144.25
15667;4.25,101.5;8,364.25;12.5,16;17.25,164.75;10,3.75;19.75,271.75;38.25,325.75;65.25,144.25
7059;12.25,80.75;22,314.75;35.5,27.5;39.25,109.5;5,50.25;19.75,271.75;25.25,325.25;65.25,144.25
5743;12.5,63.75;22,314.75;33.5,18;38,80;16.5,48.75;19.75,271.75;21.25,326.75;39.25,165.75
13445;16.25,72.25;22,314.75;33.5,18;38,80;18.75,8.5;21.5,285.25;30,327;31.25,217.75
15798;29.25,51.25;32.75,304;46.75,19;51,51;17.25,9;23.25,299;30,327;31.25,217.75
16458;30.75,55.75;32.75,304;40,20.75;41.5,69.25;8.75,55.5;12.75,349.75;23.5,373.25;31.25,217.75
14125;14,36.25;17.25,313.75;40,20.75;49.5,52.75;0.25,85;12.75,349.75;21,372.75;51.5,191
13380;10.75,73;17.25,313.75;17.75,48.25;40,20.75;17.5,83.25;30,371.25;37.25,324.25;52,119
4474;10.75,73;12.25,310.75;21,14;31.5,5.75;2,97;30,371.25;44,283.25;44.5,117.25
1297;4.25,71.75;17.25,263.5;39.75,85.5;41.75,24;2,97;30,371.25;34.25,265.5;64.5,53.75
4625;5.25,107.75;17.25,263.5;22.75,114;51.25,14;2,97;5.75,359.75;40.25,299.5;51.5,69
3587;4.25,106.25;15.5,311.25;38,114.75;51.25,14;7.25,107.25;14.25,338.75;35,276.25;51.5,69
9805;2.75,72;28,355.25;34.75,112.75;37.25,34.75;7.25,107.25;21,360.5;22.75,231.5;51.5,69
4842;3.5,45.5;11.75,312.25;22.5,93.75;55.25,14.5;7.25,107.25;22.5,373.5;22.75,231.5;33.5,48.75
131;4.75,72.5;7,247.25;40.5,86.75;66.5,57.75;15.75,55.75;22.5,373.5;22.75,231.5;38.5,133.25
13114;22,114.75;23.25,310.25;29.75,79;65.75,80;15.75,55.75;19,373.75;34.75,298.25;38.5,133.25
11368;12,149.75;12,350.5;55.75,98;56.75,88.75;9.75,55;20.5,373.75;34.75,298.25;38.5,133.25
3871;12,149.75;33.5,353;52,127.75;60.5,33;8,47;22,361.5;25.75,326;38.5,133.25
2564;12,149.75;26.25,355;52,127.75;64.75,64;8.25,66.75;18.5,364.25;42.25,373.75;60.25,82.25
15436;12.5,150;26.25,355;52,127.75;55.75,81.5;27.75,71.75;60.75,355.25;61.5,353.25;64,52.75
4768;3,121.5;11.5,295.5;13.25,134.25;55.75,81.5;1.5,32.75;25.75,355.25;63,284.25;64,52.75
2199;10.5,173;32.75,284.25;46.75,113.5;59.5,47;5,105.5;7,362.5;63,284.25;64,52.75
9755;2.5,207;4,313;26.75,138.5;37.25,35.25;5,105.5;14,366.5;54.75,315.75;64,52.75
2771;2.5,207;4,313;25.25,107.25;64.5,103.75;14,46.5;31.25,354.75;59.5,317.25;60.5,28.75
1633;2.5,207;4,313;20.25,52.5;24.75,106;25.5,46.75;53.75,311.5;55.5,373.5;61,80.75
12196;2.5,207;4,313;11.75,48.5;39.5,114;2,24.5;3,307.75;19,373.75;29,98.75
13370;4.75,205.5;12.75,311.25;20.5,12.5;46.25,112.75;2,24.5;3,307.75;23,372.5;33.75,167.75
15090;17.5,154.25;35,349;48.25,34;49.25,84.25;2,24.5;15.25,321.5;23,372.5;37.75,226.5
15675;17.5,154.25;26,363.25;39.25,68.5;54,126.75;2,24.5;44,324.25;48.25,354.5;67,268.25
1312;11.5,120.75;42.5,367.75;44,17.25;66.25,93.75;2,24.5;46.75,317.5;48.25,354.5;70,231.25
14882;16.5,134.5;33.5,305.5;45.5,84.25;49,78.5;35,75.5;46.75,317.5;48.25,354.5;65.5,175.5
6783;16.5,134.5;28.5,311.25;55.5,119.75;60.25,40.5;36,80.25;44.5,361;46.75,317.5;47,144.75
7301;11.5,173;21.5,241;55.5,119.75;60.25,40.5;20.75,91.25;28.25,310.25;45.25,333;53.75,176
12001;7.5,177.25;21.5,241;23.75,124.5;24,57.5;7.75,54;13,276.75;22.75,332;53.75,176
6968;17.5,216.5;19.25,185;27.5,179.5;37.25,36.25;7.75,54;13,276.75;22.75,332;26,135.25
7791;3,251.25;19.75,164;36.5,139;59.75,30.5;7.75,54;13,276.75;21,361.5;26.25,135.25
3991;3.75,247.75;4.75,165.5;27.75,185;59.75,30.5;7.75,54;23.25,275.75;36.75,327.5;43,185.25
1660;2.5,258.5;4.75,165.5;27.25,193;55.25,44.5;23,87;24.5,270.25;30,360;43,185.25
404;2.5,258.5;32.25,113;44.5,180.5;55.25,44.5;21.75,88.75;35.25,265.5;54,373.75;66.25,176.25
16207;8.75,241;32.25,113;36.75,180.5;52,50.75;14.5,134.25;61,290;65,360.25;66.25,176.25
13342;7.25,247.25;15.5,164.5;19,152.5;29.75,118;14.5,134.25;30,326;41.75,360.25;66.25,176.25
8827;8.5,315.25;35,159.75;37.25,179.5;44.5,87.5;14.5,134.25;61,343;64.5,353.25;66.25,176.25
11105;16,356.5;17.25,120;32.75,159.25;65.25,108.5;35,140.5;57.25,293.5;64.5,353.25;66.25,176.25
9506;22.5,312;23.5,117.25;26.5,174.5;65.75,62.25;35,140.5;57.25,293;64.5,353.25;66.25,176.25
6147;12.5,315;23.5,117.25;29.25,180.5;34.25,28.75;52,120.25;63.25,297.5;64.5,353.25;65.25,126.25
5650;6.5,311;16.75,50;29.25,180.5;34,78.75;37.25,167.75;61.5,347.5;61.75,356.75;65.25,126.25
7695;23,303.75;25,10;29.25,180.5;38.25,118;8.5,155.75;11.75,356.5;61.5,347.5;65.75,127.5
14290;2,373.25;5,9.75;13.75,165.5;18,121.25;8.5,155.75;11.75,356.5;65,297.75;65.75,127.5
16188;2,373.25;5.5,9.75;6.5,152.25;12.5,134.25;37.75,165.75;60,353.75;65.25,348.25;65.75,127.5
13935;2,373.25;16,60.5;21.75,107.5;26,115.5;56.25,134.25;60,353.75;64,345.5;67.25,153
15485;2,373.25;3.5,88.25;11,83.75;11.75,166;29.25,57.75;57.25,373.5;58.25,281.25;67.25,153
659;2,373.25;32.5,93.25;32.75,49.5;50.75,125.75;1.5,13.25;43.25,372.75;53.5,353.75;67.25,153
10022;30.5,305.25;37.75,154.5;59.75,32;61.25,67.75;1.5,13.25;13,337.75;43.25,372.75;65.25,171.25
7168;41.25,252.5;42.25,114.5;53.5,33.75;59.25,76.75;2.25,51.5;36.5,325.75;43.25,372.75;65.25,171.25
5949;24.25,257.25;27.75,78;63.75,64.75;63.75,105.25;25.5,96.75;36.5,325.75;63.5,372.25;65.25,171.25
13048;22.75,253.75;41.25,87;53,97.75;56.75,88.75;25.5,96.75;36.5,325.75;57,371;64.75,153
411;40.75,257.25;47.5,78;49.75,78;56.25,42;5.25,66.75;20.25,258.25;57,371;64.75,153
10965;20.5,302;38.25,49.5;51.25,113.5;54.25,16.5;1.75,66.25;11,231.75;57,371;64.75,153
1571;6.75,351.75;35.25,55.5;37,52.25;47.75,79.5;1.75,66.25;32.25,198.25;36.25,355.25;64.75,153
389;11.5,295.5;23.5,57;32.75,13.5;37.5,50.75;12,97.25;32.25,198.25;36.25,355.25;68,153.5
11699;17.75,346;22,114;33.5,20.5;40.25,78;12,97.25;25.75,167.25;36.25,355.25;60.75,211
6140;17.25,346.25;22,114;31,9;57.5,27.75;12,97.25;27.75,217;67,336.25;67.75,261.25
6491;1.75,370;22,114;31,9;57.25,23.5;17.5,85.75;17.5,241;28.75,287;56.25,272
1996;3.75,313.75;22,114;31,9;57.25,23.5;7.5,35.75;10.25,235;15.25,250.5;21.75,222.25
2450;22.75,253.75;31.75,117.5;36,52.75;51.5,50.75;7.5,35.75;10.25,235;16.25,202.75;24.5,275.25
6332;6.25,242.75;9.25,72.75;33.5,17;44.75,90;3,14;16.25,202.75;18.75,238;24.5,275.25
4575;2.75,259;21.25,52.5;25,22;44.75,90;6.25,7.25;9.75,231.25;16.25,202.75;46.75,243.25
7042;10.75,264.5;21.25,52.5;26,26.5;43.5,79;13.75,10.75;16.25,202.75;18.75,251;20.25,233
5476;10.75,264.5;20.5,12.5;49.5,51.5;57,28.75;5.5,8.5;14.5,220;16.5,202;18.75,251
1356;10.75,264.5;13.5,18.75;49.5,51.5;57,28.75;1.5,8.75;33.25,294;35.75,264;39.75,235.5
9543;33.5,304;39.25,25;43.5,109.5;44,5.25;1.5,8.75;35.75,264;41.75,299.75;53.25,179
2179;6.25,312.25;13,14;24.5,54.5;37,61.5;39,23.75;40,256.75;41.75,299.75;53.25,179
1728;5.75,314.75;6.5,50.75;37,61.5;58.75,18.25;32.5,79.5;32.5,324.5;42.25,348.25;53.25,179
1997;1.75,348;57.75,76.5;58.75,18.25;59.5,46.5;16.5,134.25;19.5,372.25;32.5,324.5;57.75,209
494;1.75,348;39.75,68.5;58.75,18.25;59.5,46.5;38.75,166.75;41.75,372.25;64.75,344.75;66.5,265.25
9773;1.75,348;55.75,97.5;58.75,18.25;59.5,46.5;10.75,154;11,370.25;16.25,340.75;49.5,279.75
16343;17.25,313.75;39.75,114.25;58.75,18.25;59.5,46.5;24.25,165.75;28.25,309.25;29.5,356.5;35.25,327.25
1194;17.25,313.75;32.5,79;58.75,18.25;59.5,46.5;15.25,231.75;27,358;59.75,361.5;64,293.25
12493;2.75,246.25;39.75,114;55,26.25;59.5,46.5;15.25,231.75;54.75,364.5;61.25,371.25;63.5,339.25
